Set,Primary,Alignment,MEID,Artist,Rarity,Precise,NameEN,NameDU,NameSP,NameFN,NameFR,NameGR,NameIT,NameJP,ImageName,Text,Skill,MPs,Mind,Direct,General,Prowess,Body,Corruption,Home,Unique,Secondary,Race,RWMPs,Site,Path,Region,RPath,Playable,GoldRing,GreaterItem,MajorItem,MinorItem,Information,Palantiri,Scroll,Hoard,Gear,Non,Haven,Stage,Strikes,code,codeFR,codeGR,codeSP,codeJP,Specific,fullCode,gccgAlign,gccgSet,normalizedtitle,DCpath,dreamcard,released,erratum,ice_errata,RType_Short,RType_Long,png_path,Northern Waste,Eriador,Wilderland,Mirkwood,Greater Gondor,Gondor,Mordor,Sundering Seas,Great Central Plains,Sun-lands,Harnendor,Bellakar,Sirayn,Bay of Ormal,Uttersouth,Ardor,Dominion of the Seven
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Enchanted Stare,-,-,-,-,-,-,-,megw_enchantedstare.jpg,"[SP: 1; P/B: +1/+1] Dragon-lord specific. Dragon-magic. Playable during the site phase on a character (even a non-Dwarf hero) in your Dragon-lord's company, who was just brought into play by your Dragon-lord (or on a character in your starting company). Target character requires 3 points of influence to control and may only be controlled by your Dragon- lord or GI. No rolls are required to keep him in play.     Alternatively may also be played on a hero character that was just influenced away from an opponent's company by your Dragon-lord.  Cannot be duplicated by a given player.",Dragon-magic,-,-,-,-,-,-,-,-,-,Permanent-event,Magic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,Dragon-lord,Enchanted Stare (GW),-,(GW),enchanted stare,GreatWyrms/Enchanted Stare.jpg,1.0,0.0,0.0,-,[-],-,megw_enchantedstare.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Enslaved Dwarves,-,-,-,-,-,-,-,megw_enslaveddwarves.jpg,"[MP: 1; SP: 1] Unique. Dragon-lord specific. Slave faction. Playable at a tapped or untapped site that is an ancient Dwarf-ruin if the influence check is greater than 9. Standard Modification: discard a Dragon-magic card from your hand (+3).     You may bring non-unique Dwarves into play at the site where this faction is in play. Your Dwarves may play hero ore resources and Reforging as if minion cards; and these are worth full mp. Additionally, all Dwarf factions in play at sites in the same territory as this faction have their mp reduced by 1 (to a minimum of 1).",-,1,-,-,-,-,-,-,-,unique,Faction,Dwarf Slave,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,Dragon-lord,Enslaved Dwarves (GW),-,(GW),enslaved dwarves,GreatWyrms/Enslaved Dwarves.jpg,1.0,0.0,0.0,-,[-],-,megw_enslaveddwarves.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Fall on Them with Speed,-,-,-,-,-,-,-,megw_fallonthemwithspeed.jpg,Dragon only. Playable on an attack against a company moving with Flying movement and containing an unwounded Dragon. The number of strikes of the attack is reduced by 10 minus the prowess of the Dragon (to a minimum of one).,Dragon,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Fall on Them with Speed (GW),-,(GW),fall on them with speed,GreatWyrms/Fall on Them with Speed.jpg,1.0,0.0,0.0,-,[-],-,megw_fallonthemwithspeed.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dual,-,OLD CARD,-,-,Faster Than the Winds,-,-,-,-,-,-,-,megw_fasterthanthewinds.jpg,Playable during the organization phase on a company able to move with flying movement. The company may move with flying movement to any site in the same or an adjacent territory as their current site (no region maximum). The hazard limit for this company is increased by 1 for every 4 regions the company moves through (round up). Remove this card from the game.,-,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,move,Faster Than the Winds (GW),-,(GW),faster than the winds,GreatWyrms/Faster Than the Winds.jpg,1.0,0.0,0.0,-,[-],-,megw_fasterthanthewinds.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Minion,-,OLD CARD,-,-,Fearsome Ally,-,-,-,-,-,-,-,megw_fearsomeally.jpg,"Playable on one of your Dragon factions in active play. If one of your companies is at or moving to a site in the regions listed on the faction, you may discard a manifestation of target Dragon from hand to lower the combined prowess and/or body of an attack against this company by the mp of the faction.     After the attack, the company must discard an item or face an attack by target Dragon (as listed on the faction; cannot be cancelled). Cannot be duplicated on a given faction.",-,-,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Fearsome Ally (GW),-,(GW),fearsome ally,GreatWyrms/Fearsome Ally.jpg,1.0,0.0,0.0,-,[-],-,megw_fearsomeally.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Feud with the Dragon,-,-,-,-,-,-,-,megw_feudwiththedragon.jpg,"[MP: (3)] Dragon-lord specific. Playable on an item in your hoard with a race specific bonus. Keep this card with the item. You may not play the item from your hoard.      Choose a race for which the item gives a bonus: while you control this item, each of opponent's characters in play of given race has its CP modified by -1 and receives +2 prowess against Dragons. CvCC at your Dragon's Den [K] cannot be cancelled. Invert this card when the item comes into active play again: it is worth 3 mp to any player controlling the item (even a Lord or Fallen-wizard player). Cannot be duplicated on a given item and for a given race.",Dragon,(3),-,-,-,-,-,-,attach invert,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Feud with the Dragon (GW),-,(GW),feud with the dragon,GreatWyrms/Feud with the Dragon.jpg,1.0,0.0,0.0,-,[-],-,megw_feudwiththedragon.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Fire and Water,-,-,-,-,-,-,-,megw_fireandwater.jpg,"[MP: 5] Unique. Playable during the site phase at a Border-hold [B], if a Dragon-faction is in play at a site in the same or an adjacent region. Tap a character in the company to make an influence attempt against the Dragon faction (your choice). This attempt is modified by +3 for every creature playable at the site you discard from hand or play (place these in opponent's mp). If successful, place the faction in the out of play pile and this card in your mp. Otherwise the company faces an attack by the Dragon-faction (cannot be cancelled) and this card is removed from the game.               All versions of the site become Ruins & Lairs [R]. Discard any factions in play at the site. Discard this card if Rebuild the Town  is played on the site.",-,5,-,-,-,-,-,-,-,unique,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Fire and Water (GW),-,(GW),fire and water,GreatWyrms/Fire and Water.jpg,1.0,0.0,0.0,-,[-],-,megw_fireandwater.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Fire-storm,-,-,-,-,-,-,-,megw_firestorm.jpg,"Fire-dragon only. Playable on a Fire-dragon facing an attack. +4 to the Dragon's prowess, -2 to the body of any strike he faces.      Alternatively, playable on a Fire-dragon during CvCC, before strikes are assigned. Each opposing character must make a body check, modified by -1 for each armor, helmet and/or shield item he bears (only 1 item of the same type). If he fails this body check the character becomes wounded.  Cannot be duplicated on a given attack or CvCC.",Fire-dragon Dragon,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Fire-storm (GW),-,(GW),fire-storm,GreatWyrms/Firestorm.jpg,1.0,0.0,0.0,-,[-],-,megw_firestorm.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Gem-encrusted Belly,-,-,-,-,-,-,-,megw_gemencrustedbelly.jpg,"[SP: 1] Dragon-lord only.  Playable on your Dragon-lord if you have Gloaming Golden Hoard in play.  +1 to his body (+2 if you receive any MPs for Gloaming Golden Hoard), to a maximum of 10.  Cannot be duplicated by a given player.",Dragon,-,-,-,-,-,12.0,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Gem-encrusted Belly (GW),-,(GW),gem-encrusted belly,GreatWyrms/Gemencrusted Belly.jpg,1.0,0.0,0.0,-,[-],-,megw_gemencrustedbelly.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Gloaming Golden Hoard,-,-,-,-,-,-,-,megw_gloaminggoldenhoard.jpg,"[MP: (1); SP: 1] Dragon-lord specific. Playable on a Dragon's Den [K]. If you have stored hoard and/or treasure items normally woth  10+ mp (count 1 mp for each hoard minor item), your hand size is increased by 1.      If you have stored at least three treasure items, this card is worth 1 mp. Discard this card when the site leaves active play. Cannot be duplicated by a given player",Dragon,(1),-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Gloaming Golden Hoard (GW),-,(GW),gloaming golden hoard,GreatWyrms/Gloaming Golden Hoard.jpg,1.0,0.0,0.0,-,[-],-,megw_gloaminggoldenhoard.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Hero,-,OLD CARD,-,-,Great Cup of Thror,-,-,-,-,-,-,-,megw_greatcupofthror.jpg,[MP: 1; CP: 2; DI: +2] Unique. Hoard item. Treasure. May be played at a tapped site if the company has faced an attack from a unique Dragon manifestation that turn. +2 DI against Dwarves. Discard this item to make one roll for a burglary attempt automatically successful.,-,1,-,-,-,-,-,2.0,-,unique,Major Item,Hoard Treasure,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Great Cup of Thror (GW),-,(GW),great cup of thror,GreatWyrms/Great Cup of Thror.jpg,1.0,0.0,0.0,-,[-],-,megw_greatcupofthror.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Great Ruin and Fire Under Tree,-,-,-,-,-,-,-,megw_greatruinandfireundertree.jpg,"[MP: 3; SP: 2] Dragon-lord specific. Playable during the site phase on a non- Dragon's Den, non-Ruins & Lairs [R] site in a Wilderness [w] where your Dragon-lord is present. The company faces 3 attacks (no type) -- 4 strikes with 9 prowess, 3 strikes with 11 prowess, 2 strikes with 13 prowess. Following these attacks, tap your Dragon-lord or discard this card. If not discarded, discard any factions in play at this site. Your opponents may not play any character or resource at this site. All versions of this site become a Ruins & Lairs [R]. Discard this card when the site is discarded or returned to its location deck. Cannot be duplicated at a given site.",Dragon,3,-,-,-,-,-,-,-,-,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0,-,(GW),0,0,0,-,-,Great Ruin and Fire Under Tree (GW),-,(GW),great ruin and fire under tree,GreatWyrms/Great Ruin and Fire under Tree.jpg,1.0,0.0,0.0,-,[-],-,megw_greatruinandfireundertree.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Great Strength,-,-,-,-,-,-,-,megw_greatstrength.jpg,"Dragon only. Dragon-magic. Target and cancel any effect (declared earlier in the same chain of effects) that would cancel CvCC involving a Dragon-character. This card may be played during your opponent's turn.     Alternatively, Cold-dragon only: lower the body of any strikes of an attack the Dragon faces by 1.",Dragon-magic,-,-,-,-,-,-,-,-,-,Short-event,Magic,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,Dragon-lord,Great Strength (GW),-,(GW),great strength,GreatWyrms/Great Strength.jpg,1.0,0.0,0.0,-,[-],-,megw_greatstrength.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Hero,-,OLD CARD,-,-,Grim Voiced and Grim Faced,-,-,-,-,-,-,-,megw_grimvoicedandgrimfaced.jpg,"[Mind: +2; DI: +2; P/B: +2/+2]Unique. Playable on Bard Bowman. +2 to his mind, prowess and body, and +2 to his DI. Bard gains Dale as an additional home site. Except when facing an attack or strike, Bard may tap to untap a Black Arrow he controls. You may start the game with this card in lieu of a minor item.",-,1,-,-,-,-,-,-,-,unique,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Grim Voiced and Grim Faced (GW),-,(GW),grim voiced and grim faced,GreatWyrms/Grim Voiced and Grim Faced.jpg,1.0,0.0,0.0,-,[-],-,megw_grimvoicedandgrimfaced.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Hide Pitted with Corruption,-,-,-,-,-,-,-,megw_hidepittedwithcorruption.jpg,Dragon only. +3 to a Dragon's body until the end of the turn. Cannot be duplicated on a given turn. ,Dragon,-,-,-,-,-,-,-,-,-,Short-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Hide Pitted with Corruption (GW),-,(GW),hide pitted with corruption,GreatWyrms/Hide Pitted with Corruption.jpg,1.0,0.0,0.0,-,[-],-,megw_hidepittedwithcorruption.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dual,-,OLD CARD,-,-,Hollow by the Left Breast,-,-,-,-,-,-,-,megw_hollowbytheleftbreast.jpg,"[MP: 1; CP: 2] Information. Stolen Knowledge. Ranger or scout only. Playable during the site phase at a Dragon's Lair, or a Border-hold [B] in Northern Rhovanion. Tap the character and the site (if not already tapped).  When facing a Dragon in CvCC its body is halved (round up). Discard this card if a dark enchantment is played on the character or after a Dragon has been defeated by the company in CvCC. Cannot be duplicated on a given character.",-,1,-,-,-,-,-,-,-,-,Permanent-event,Information Stolen Knowledge,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,0,Hollow by the Left Breast (GW),-,(GW),hollow by the left breast,GreatWyrms/Hollow by the Left Breast.jpg,1.0,0.0,0.0,-,[-],-,megw_hollowbytheleftbreast.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dual,-,OLD CARD,-,-,Honey,-,-,-,-,-,-,-,megw_honey.jpg,"[MP: 1(2); CP: 1; SP: 1] Treasure. Food item. Playable at Beorn's House or Ligr Wodaize Berne. This card is worth 2 mp to a grey or black player. May be stored any hold for a different effect: Dwarf-hold + 1 to all influence attempts against faction or characters at this site; Elf-hold: take any 1 Knowledge cards from your sideboard to your hand; Atani-hold (other then where it was played): place any one food item with a character in the company from your sideboard; any other hold: place one non-unique special item playable at the hold on the storing character, the item may come from hand, discard pile or sideboard.",-,1(2),-,-,-,-,-,1.0,-,-,Permanent-event,Treasure Food,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Honey (GW),-,(GW),honey,GreatWyrms/Honey.jpg,1.0,0.0,0.0,-,[-],-,megw_honey.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Hero,-,OLD CARD,-,-,Horn of Defiance,-,-,-,-,-,-,-,megw_hornofdefiance.jpg,"[MP: 1(3); CP: 1(2); DI: +2] Unique. Hoard item. Instrument. +2 DI.   A stored Reforging may be placed with this item to ""restore"" it. Once restored, Horn of Defiance gives 3 mp and 2 corruption points.     tap: if restored and if bearer is the first to face a strike of an attack, to face all strikes of the attack. The character faces a separate strike sequence for each strike.",-,1(3),-,-,-,-,-,12.0,-,unique,Greater Item,Hoard Instrument,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,instrument,Horn of Defiance (GW),-,(GW),horn of defiance,GreatWyrms/Horn of Defiance.jpg,1.0,0.0,0.0,-,[-],-,megw_hornofdefiance.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Hunger,-,-,-,-,-,-,-,megw_hunger.jpg,"[SP: 1]Hunting mode. Playable on a dragon character. Target character must move every turn to a new site and must move through at least 1 Wilderness [w]. He cannot be in company with non-dragon allies or characters or move to a site more than 4 regions away from any of his Dragon's Dens [K] (6 regions if the dragon is winged). If he is not at a Dragon's Den during the organization phase, he must move to a Dragon's Den. Additionally, hazard creature attacks against his company cannot be cancelled. Discard this card after the dragon has defeated a hazard creature or has eaten a character, ally or faction. Cannot be duplicated on a given dragon.",Dragon,-,-,-,-,-,-,-,-,-,Permanent-event,Mode,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Hunger (GW),-,(GW),hunger,GreatWyrms/Hunger.jpg,1.0,0.0,0.0,-,[-],-,megw_hunger.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Hunters and Slayers,-,-,-,-,-,-,-,megw_huntersandslayers.jpg,"[SP: 2] Dragon-lord specific. Prisoner. Playable on one of your companies during CvCC, before rolls are made. For each successful strike in CvCC the defeated character is not wounded, but placed ''off to the side'' with this card along with all non-follower cards he controls (discard any allies). Discard this card if no characters are placed with it after CvCC, or if the company size is ever lower than the number of characters placed with it. During your end-of-turn phase make a roll: if the result is less than 6, discard this card. If this card is discarded, any prisoners immediately form a company at the company's current site or the site moved to.        This card and all cards attached may be stored at a Dragon's Den [K]. Any prisoner so stored is considered Gathered Bones and is eliminated",Dragon,-,-,-,-,-,-,-,-,-,Permanent-event,Prisoner,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0,-,(GW),0,0,0,-,-,Hunters and Slayers (GW),-,(GW),hunters and slayers,GreatWyrms/Hunters and Slayers.jpg,1.0,0.0,0.0,-,[-],-,megw_huntersandslayers.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Dragon-lord,-,OLD CARD,-,-,Hunting,-,-,-,-,-,-,-,megw_hunting.jpg,"[SP: 1; Prowess: -2] Hunting mode. Playable during the organization phase on a Dragon character. Return this card to your hand: when you play another   mode card, or during your organization phase if you so choose. The Dragon receives -2 prowess, may not be in a company with other characters, and may move to sites in the same or adjacent regions as one of his Dragon's Dens [K] or his home site.      At the beginning of their movement/hazard phase, if the Dragon is unwounded, you may choose for any company moving through the region containing the Dragon's current site to face an attack by the Dragon (attacker chooses defending characters if the Dragon is winged): 2 strikes with the Dragon's current prowess plus 7. If a strike fails, the Dragon is wounded (no body check is required).",Dragon,-,-,-,-,-,-,-,-,-,Permanent-event,Mode,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.0,-,(GW),0,0,0,-,-,Hunting (GW),-,(GW),hunting,GreatWyrms/Hunting.jpg,1.0,0.0,0.0,-,[-],-,megw_hunting.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Minion,-,OLD CARD,-,-,Khuzadrepa Roused,-,-,-,-,-,-,-,megw_khuzadreparoused.jpg,"[MP: 5] Unique. Manifestation of Khuzadrepa. Playable at Thunder Cleft  if the influence check is greater than 14. Modifications: influencer discards a major item (+3) or a greater item (+6); if a manifestation of Agburanar or Itangast is in play (-3).      All attacks by manifestations of Khuzadrepa against any of your companies are cancelled. Any company moving in Forrhun, Grey Mountains, Iron Hills, Northern Rhovanion and/or Withered Heath faces an attack: Cold-dragon -- 2 strikes at 15/9 prowess/body (attacker chooses defending characters); +2 prowess against Dwarves.",Winged Heavy Air,5,-,-,-,-,-,-,-,unique,Faction,Dragon Cold-dragon,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Khuzadrepa Roused (GW),-,(GW),khuzadrepa roused,GreatWyrms/Khuzadrepa Roused.jpg,1.0,0.0,0.0,-,[-],-,megw_khuzadreparoused.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Hero,-,OLD CARD,-,-,King of Dale,-,-,-,-,-,-,-,megw_kingofdale.jpg,"[MP: 1, DI: +3, CC: +1] Unique. Playable on Bard Bowman, Bain or Brand, if you have at least 3 unique hero factions in play at sites in Northern Rhovanion or its adjacent regions, and you have defeated a unique Dragon manifestation with a home site in one of these  regions. +3 DI and his CP are modified by +1. Factions playable at sites in these regions are worth +1 mp to you. Automatic-attacks at sites in Northern Rhovanion attack normally (not as detainment) and with +2 prowess against minion companies.",-,1,-,-,-,-,-,-,-,unique,Permanent-event,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,King of Dale (GW),-,(GW),king of dale,GreatWyrms/King of Dale.jpg,1.0,0.0,0.0,-,[-],-,megw_kingofdale.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Minion,-,OLD CARD,-,-,Knowledge of Their Making,-,-,-,-,-,-,-,megw_knowledgeoftheirmaking.jpg,[MP: 2; SP: 2] Grey player only. Stolen Knowledge. Playable on an avatar or character with a mind 8 or more at Isengard or any site with a Nazgul AA. Tap the character and the site. +1 or -1 to all rolls for ring tests in the company (may be applied after the roll). Cannot be duplicated at a given site.,Grey,2,-,-,-,-,-,-,-,-,Permanent-event,Stolen Knowledge,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.0,-,(GW),0,0,0,-,stolen,Knowledge of Their Making (GW),-,(GW),knowledge of their making,GreatWyrms/Knowledge of Their Making.jpg,1.0,0.0,0.0,-,[-],-,megw_knowledgeoftheirmaking.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGW,Resource,Hero,-,OLD CARD,-,-,Lesser Minds Daunted,-,-,-,-,-,-,-,megw_lessermindsdaunted.jpg,"Offering Attempt. Playable on a diplomat whose company is facing a hazard creature attack of the type listed below, if another company is at a site in the same or an adjacent region. Tap the diplomat, make a roll (considered an influence attempt) and add his unused DI. If higher than the listed numbers, the attack is cancelled and the hazard creature immediately attacks a company of your choice at a site in the same or an adjacent region (as if during the movement/hazard phase). Against Hobbits, Orcs, Men, and Slayers: 8. Against Elves, Dunedain, Dwarves, Giants, and Trolls: 9. Against Drakes or Dragons: 10.",-,-,-,-,-,-,-,-,-,-,Short-event,Offering,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,(GW),0,0,0,-,-,Lesser Minds Daunted (GW),-,(GW),lesser minds daunted,GreatWyrms/Lesser Minds Daunted.jpg,1.0,0.0,0.0,-,[-],-,megw_lessermindsdaunted.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
